date,PRECP,DISCH,SEDM
5/31/2002,4.994743249,13.39272459,1918.175416
6/30/2002,7.340497338,42.4992648,10524.55859
7/31/2002,8.791247699,103.381076,39961.56661
8/31/2002,8.222564832,113.6738805,35031.9658
9/30/2002,5.283336898,66.04177888,19497.2976
10/31/2002,2.950901905,34.2238511,7812.778029
11/30/2002,1.629800555,20.90595483,1618.093246
12/31/2002,0.296131563,3.961678223,-3353.106287
1/31/2003,-0.769599619,-11.54566505,-6108.422924
2/28/2003,-0.887923736,-12.14422134,-4512.869348
3/31/2003,-0.073372208,4.292093988,2131.88845
4/30/2003,1.369897965,13.4046194,4912.942181
5/31/2003,3.129050862,7.927999473,1351.088992
6/30/2003,5.813904435,40.32435437,11157.96964
7/31/2003,9.56889613,116.2953566,41795.59584
8/31/2003,9.763973186,137.2694239,41271.97181
9/30/2003,5.862825583,104.5056247,29244.13153
10/31/2003,3.05161766,59.63256056,6120.793752
11/30/2003,1.652963726,35.86034201,4623.157124
12/31/2003,0.274989465,13.10840506,122.4179822
1/31/2004,-0.589418006,0.724660942,-4420.275972
2/29/2004,-0.656900881,-4.878682445,-3844.506285
3/31/2004,-0.064687816,-5.060896621,736.5773019
4/30/2004,1.700858272,2.093256433,3224.032524
5/31/2004,4.50778234,13.02787607,1197.595744
6/30/2004,7.304958189,36.0443186,10502.68408
7/31/2004,10.88516308,72.935839,33292.89364
8/31/2004,9.822259747,79.13848515,36335.4721
9/30/2004,6.293619399,49.36043173,16881.19222
10/31/2004,3.40181625,28.76858243,4912.500917
11/30/2004,1.587569823,19.82901307,1313.667392
12/31/2004,0.242069919,7.068220622,-2756.702781
1/31/2005,-0.231529303,-6.270032918,-5280.321866
2/28/2005,-0.362717596,-8.824258961,-3988.310374
3/31/2005,-0.382797361,0.621764261,1397.620221
4/30/2005,0.951907506,9.640542135,4033.391244
5/31/2005,3.596114291,14.33518101,2756.040799
6/30/2005,5.544281671,39.47232787,10008.9009
7/31/2005,6.839166961,88.16927738,36725.68022
8/31/2005,6.381000663,101.0396935,30644.8471
9/30/2005,3.482205918,79.88214483,33795.57609
