Date,PRECP,TMIN,TMEAN,DISCH,SEDM
3/31/1999,0.225913979,9.33,17.12951613,0.745903226,46.4524486
4/30/1999,0.303247312,11.32758621,18.3237931,0.558733333,18.80063791
5/31/1999,0.569053763,10.79354839,17.71129032,0.74183871,17.98724965
6/30/1999,1.555806452,10.28,16.855,4.998666667,65.5355627
11/30/1999,1.630473118,7.013333333,14.25666667,13.0054,137.565271
12/31/1999,1.75627957,7.65483871,14.89193548,9.322,175.2376009
1/31/2000,1.675612903,7.835714286,15.30304233,7.594413631,158.7429188
2/29/2000,1.479426452,8.986206897,16.67413793,0.3481,83.34744506
3/31/2000,0.310738279,10.23870968,17.89193548,1.629416667,50.31088316
4/30/2000,1.024738279,10.06333333,16.08333333,2.656333333,37.66999725
5/31/2000,1.293125376,10.70967742,17.18709677,1.873774194,54.76676176
6/30/2000,2.413792043,10.08333333,16.14166667,13.36236667,184.5713991
10/31/2000,3.233849462,9.141935484,14.47741935,48.08383871,497.8440223
11/30/2000,3.425204301,8.24,14.81666667,13.1967,557.2762927
12/31/2000,2.639763441,7.596774194,15.08225806,5.43,441.6779117
1/31/2001,2.245569892,6.912903226,14.85967742,3.259709677,120.1690611
2/28/2001,1.13418894,9.5,17.25178571,2.022357143,51.66697754
3/31/2001,0.330963134,10.55806452,17.34032258,1.803032258,38.74627884
4/30/2001,0.380296467,11.45666667,18.355,1.377033333,35.45489951
5/31/2001,0.929973886,11.69677419,17.66612903,1.875290323,44.53989661
6/30/2001,2.484640553,10.25666667,15.17833333,14.64956667,186.7253332
10/31/2001,2.890193548,9.058064516,15.44193548,14.113,273.2905169
11/30/2001,2.971075269,7.42,14.71666667,6.1429,290.9098318
12/31/2001,2.793612903,7.980645161,15.38709677,3.831129032,153.9094237
1/31/2002,2.246516129,7.74516129,15.34354839,2.918677419,68.99311513
2/28/2002,0.698278034,9.221428571,17.15,2.105571429,42.68776036
3/31/2002,0.588600615,10.52258065,17.53870968,2.067,39.45731309
4/30/2002,0.827933948,10.87333333,17.88833333,1.7865,41.49808902
5/31/2002,0.845998464,11.92258065,18.69032258,1.235645161,43.77814255
6/30/2002,2.490192012,10.47666667,16.265,23.79346667,281.0908816
10/31/2002,3.054731183,7.716129032,15.29032258,12.73090323,354.273869
11/30/2002,2.771569892,7.756666667,15.44833333,7.0643,383.7589886
12/31/2002,2.372645161,7.419354839,15.17419355,5.364193548,157.0939819
1/31/2003,2.250709677,7.283870968,15.50322581,3.982483871,86.99379973
2/28/2003,0.736423963,9.296428571,16.88214286,3.242821429,60.68098522
3/31/2003,0.265456221,10.46,17.455,3.28616129,59.06068037
4/30/2003,0.411456221,10.87333333,18.13333333,2.481433333,62.23982938
5/31/2003,0.461133641,12.24516129,19.12258065,2.347967742,70.20733065
6/30/2003,1.342466974,10.65666667,16.54833333,14.477,199.5785976
10/31/2003,1.450623656,8.361290323,15.12258065,46.8573871,505.826205
11/30/2003,1.429290323,8.09,15.185,8.2865,531.4137475
12/31/2003,1.342580645,7.893548387,15.13709677,5.296774194,403.3365965
1/31/2004,1.28516129,8.683870968,16.17096774,3.911967742,93.57021521
2/29/2004,0.59486244,8.289655172,16.09137931,3.324103448,60.40486481
3/31/2004,0.393572117,10.71612903,17.83870968,2.731322581,55.0023784
4/30/2004,0.688905451,11.22333333,17.18833333,3.168966667,64.71642615
5/31/2004,0.688905451,11.07419355,18.47096774,2.554612903,74.36376602
6/30/2004,1.917572117,10.31333333,16.03333333,9.689433333,157.0132336
10/31/2004,2.445892473,7.641935484,14.52419355,21.03370968,275.9659767
11/30/2004,2.551978495,7.93,15.135,8.4084,300.206314
12/31/2004,2.18055914,7.919354839,15.15806452,5.600032258,224.4265584
1/31/2005,2.237153176,7.390322581,15.10322581,4.129548387,96.80769511
2/28/2005,1.008486509,10.16428571,18.03214286,3.387678571,63.22481847
3/31/2005,0.414999917,10.45806452,17.7,3.730258065,63.75184525
4/30/2005,0.353666584,11.98333333,18.745,2.697933333,68.17354502
5/31/2005,0.483344004,11.4483871,18.04193548,3.54583871,87.44311793
6/30/2005,1.302126312,10.66,16.86333333,14.26493333,211.2744792
10/31/2005,2.562126312,8.538709677,15.0516129,40.33283871,469.8150451
11/30/2005,2.689704353,7.473333333,14.94166667,9.277433333,489.2778649
12/31/2005,2.716841563,6.948387097,14.83548387,6.036774194,367.0325252
1/31/2006,2.628454466,8.512903226,16.12580645,4.390645161,105.3277726
2/28/2006,1.6717878,9.857142857,17.46071429,3.585178571,67.54226124
3/31/2006,0.496454466,10.73548387,17.95645161,3.405387097,63.55069326
4/30/2006,0.365674844,10.50333333,17.45,3.368433333,72.75666866
5/31/2006,0.913784946,10.3516129,16.48225806,6.763548387,123.3044209
6/30/2006,1.487913978,10.26333333,15.91666667,17.76713333,286.7246063
10/31/2006,1.644043011,9.093548387,16.10967742,24.92432258,431.1645693
11/30/2006,1.559376344,7.98,15.17833333,9.768633333,421.3129674
12/31/2006,1.755375111,7.596774194,14.79677419,5.937806452,261.4055234
1/31/2007,1.203762208,8.158064516,15.37903226,4.12137037,106.4626845
2/28/2007,0.655382208,9.507142857,17.01071429,0.3481,50.24689175
3/31/2007,0.568873176,10.69354839,18.36612903,0.3481,24.09609769
4/30/2007,0.638493176,11.06333333,17.96333333,0.3481,7.383141016
5/31/2007,0.482408387,11.60967742,18.13548387,6.5494,71.30585959
10/31/2007,0.385634194,7.929032258,14.72580645,29.85680645,278.1119449
11/30/2007,0.35668086,7.513333333,15,7.5091,319.4709435
12/31/2007,0.28706086,7.367741935,14.97741935,7.985080904,292.5127989
1/31/2008,0.21744086,8.383870968,15.57580645,9.790641286,130.2835565
2/29/2008,0.183825732,8.603448276,16.09310345,3.394340282,102.0614816
3/31/2008,0.169632184,10.02258065,17.80483871,2.302217391,80.47504683
4/30/2008,0.420190176,10.7125,17.4625,4.740333333,76.03518539
5/31/2008,1.113093402,10.88333333,16.54811828,6.620322581,126.0634875
10/31/2008,1.359545015,9.012903226,15.36774194,13.75332258,205.467501
11/30/2008,1.230579498,7.963333333,14.97333333,17.70993559,267.6943985
12/31/2008,1.230579498,8.038709677,14.9483871,19.53736611,295.9183296
1/31/2009,1.206880543,8.048387097,15.45322581,12.94360153,261.8071742
2/28/2009,0.772902446,10.12142857,17.08928571,6.304853331,187.0933319
3/31/2009,0.596070833,10.56451613,17.70645161,0.3481,95.14503955
4/30/2009,0.665690833,11.54666667,18.29166667,0.3481,35.94181795
5/31/2009,0.735310833,11.6,18.51129032,0.3481,9.200421517
6/30/2009,1.103118463,10.81,17.51333333,3.492652174,43.70478014
10/31/2009,1.033870753,8.616129032,14.94032258,14.7117,143.740189
11/30/2009,0.964250753,8.266666667,15.67,5.59588615,173.412804
12/31/2009,0.894630753,8.041935484,15.29516129,11.11954509,190.1295688
1/31/2010,0.825010753,8.25483871,15.43225806,11.21158175,140.9555032
2/28/2010,0.259297419,9.6,16.99821429,0.3481,109.4656076
3/31/2010,0.13924,8.719354839,16.75967742,0.3481,58.24448424
4/30/2010,0.20886,6.893333333,15.85,0.3481,7.383141016
5/31/2010,0.27848,5.235483871,14.52580645,0.3481,9.200421517
10/31/2010,0.992354559,9.035483871,15.47741935,37.61537251,270.416772
11/30/2010,1.444422306,8.326666667,15.245,27.82840331,432.1791841
12/31/2010,2.002519542,8.009677419,14.81935484,35.3138202,599.5486026
1/31/2011,2.431439657,8.374193548,15.32096774,26.25809741,462.2208429
2/28/2011,2.431439657,8.967857143,16.83392857,0.3481,298.9906551
