date,PRECP,TMIN,TMEAN,DISCH,SEDM
1996-03-31,1.671076454,11.00601682,17.62050177,0.907939189,65.47447594
1996-04-30,3.086256486,11.49414211,17.46219255,3.807503617,-13.74706353
1996-05-31,4.140333119,10.68695533,15.97953635,12.29227855,257.8278546
1996-06-30,6.899881688,10.28546286,14.97687577,53.12427731,1835.712865
1996-07-31,11.87109347,10.36149573,14.53298528,180.1677747,53991.24129
1996-08-31,11.45883276,9.958788771,14.4464956,145.068437,46464.27673
1996-09-30,5.008901686,9.17488912,14.94262736,101.80402,24611.2385
1996-10-31,1.324175597,8.562283393,15.0494192,36.26806246,625.4518813
1996-11-30,2.521008453,8.178035786,14.62141749,24.26043206,1037.130726
1996-12-31,0.093643526,7.947635176,14.69241538,13.4872255,-197.3447914
1997-01-31,0.056980999,7.912600915,15.1855732,10.64771565,-280.3926211
1997-02-28,0.056615359,8.616771609,15.97938371,9.245543279,659.7007803
1997-03-31,2.37607649,10.9783539,17.20221369,4.774873396,118.9258819
1997-04-30,1.422491995,10.78708127,17.32468287,6.294669684,8.638781824
1997-05-31,6.37589948,10.5952944,16.16781613,7.898800056,240.3809778
1997-06-30,7.171579579,10.46067499,15.30488436,47.6308625,1552.921008
1997-07-31,14.50645161,10.4928339,14.75157043,142.6384029,53967.93387
1997-08-31,13.51612903,10.24477792,14.67073649,150.493357,34669.83243
1997-09-30,6.586790606,9.717940125,15.31382985,79.96533791,19330.26844
1997-10-31,9.816975987,9.190371424,15.48540546,59.3478951,1261.681707
1997-11-30,0.373746912,8.6919137,15.07385421,54.84551386,994.6488912
1997-12-31,2.522519849,8.49831257,15.14649108,17.37794288,345.8304206
1998-01-31,0.982001868,8.459187562,15.56272105,9.174028311,-210.4488095
1998-02-28,-0.064420331,9.556255478,16.66960248,1.678142942,332.043798
1998-03-31,0.155380566,11.14398115,18.62988248,1.716971417,-0.885415617
1998-04-30,0.540050193,12.91510663,19.08861823,-0.927500639,-69.06756424
1998-05-31,6.564746349,11.8950075,17.8723394,1.997820039,68.1955006
1998-06-30,4.227508134,11.20823554,16.39385613,11.19344938,353.9850188
1998-07-31,12.63964811,10.66564222,14.53836614,67.3414982,38615.46703
1998-08-31,13.49413468,10.1426594,13.89222547,138.0438756,31814.81007
1998-09-30,8.113059555,10.09740947,14.91119302,92.51353134,22329.23626
1998-10-31,2.252878105,9.172157744,15.15173883,28.23725958,442.6325594
1998-11-30,0.637880163,7.154706751,14.44940357,9.030096915,788.6830369
1998-12-31,-0.343352274,6.813477684,14.65648638,9.296199851,-283.3032404
1999-01-31,0.49951036,8.167683087,15.67168967,4.183660187,-334.7012806
1999-02-28,0.771097134,9.471637152,16.65473748,3.307774358,563.5304724
1999-03-31,-0.300722931,9.363879373,17.59173453,2.840112783,-11.41279646
1999-04-30,0.480211505,11.40682098,18.03803983,-1.930772179,-109.5795426
1999-05-31,1.382532658,10.65006985,17.82097188,0.853739135,35.31889176
1999-06-30,6.206591492,10.29011386,16.84899727,5.535329026,171.2797526
1999-07-31,10.08558344,10.16451344,13.75620432,71.60102572,40945.72066
1999-08-31,11.80196346,9.850033888,14.22939123,97.31890452,22484.15555
1999-09-30,8.138367363,9.627808696,14.34548136,52.71812119,12738.84516
1999-10-31,7.910770554,9.003166701,14.42929321,59.87729931,1225.155155
1999-11-30,0.401847823,6.986658798,14.30449463,13.21947323,399.0343687
1999-12-31,0.682125279,7.672174162,14.6569019,9.751154272,71.27742001
2000-01-31,-0.114006196,8.074285855,15.74490578,5.427216451,-143.8661583
2000-02-29,0.442136411,8.867359816,16.31884056,1.300686427,267.6566104
2000-03-31,0.188027062,9.964562,17.92264851,4.51385644,25.80437881
2000-04-30,3.848452485,10.48878942,16.25234658,-0.398755558,5.331133222
2000-05-31,2.240653217,10.37246287,16.89471826,1.999622445,63.79748704
2000-06-30,5.373283412,10.18346016,16.30268396,14.12687711,432.5544819
2000-07-31,13.67354088,9.896259626,14.61727585,107.6261986,61576.75032
2000-08-31,14.81547313,9.620222853,14.0066701,171.9045676,39704.89056
2000-09-30,8.254763809,9.478704502,14.45094635,53.38440639,12955.46379
2000-10-31,3.779470356,9.004432645,14.65154082,46.5957101,1006.041146
2000-11-30,1.524228005,8.042162276,14.63023724,18.59557303,300.5041689
2000-12-31,-0.061141739,7.813466421,14.9740611,0.558803368,94.00725046
2001-01-31,-0.00194201,6.891148267,15.5059253,3.654966771,-177.5042898
2001-02-28,0.17586495,9.403671472,16.47104609,2.415084904,240.0182815
2001-03-31,0.170458879,10.72807738,17.9670112,3.708502607,33.30318337
2001-04-30,1.450401045,11.31330433,18.1983153,-0.473021709,-18.95984821
2001-05-31,3.203382107,11.70360221,17.03296817,2.101588497,78.71574247
2001-06-30,7.330573471,10.20060286,15.78885387,14.93103882,455.6600707
2001-07-31,12.41981369,10.40474082,14.41437493,92.49314844,53063.93118
2001-08-31,14.77160519,10.03091493,14.00959757,181.7285837,42149.354
2001-09-30,6.277330755,9.373358541,14.93103455,62.68499256,14382.6164
