date,PRECP,TMIN,TMEAN,DISCH,SEDM
10/31/1996,0.987096774,8.180645161,14.96451613,36.96780645,777.7576949
11/30/1996,2.54,8.46,14.705,22.1383,393.5460062
12/31/1996,0.141935484,7.738709677,14.68709677,15.24054839,221.2108294
1/31/1997,0.109677419,8.05483871,14.9983871,10.77583871,155.6981108
2/28/1997,0,8.55,16.01785714,7.994714286,114.9880395
3/31/1997,2.377419355,10.97333333,17.5511828,6.632032258,147.3230584
4/30/1997,1.436666667,10.83,16.92333333,4.9755,134.5007594
5/31/1997,6.374193548,10.55483871,16.27741935,7.563580645,227.245653
6/30/1997,7.17,10.51,15.59,48.3734,1540.758578
7/31/1997,14.50645161,10.40967742,14.35322581,142.5784194,53967.84465
8/31/1997,13.51612903,10.27096774,14.75967742,150.3565806,34669.92878
9/30/1997,6.566666667,9.853333333,15.63666667,80.0502,19344.47122
10/31/1997,9.838709677,9.109677419,15.04516129,59.27774194,1247.131609
11/30/1997,0.41,8.483333333,15.26,54.68593333,972.1356498
12/31/1997,2.661290323,8.603225806,15.03225806,16.89474194,245.2208268
1/31/1998,0.438709677,8.819354839,15.88064516,11.21287334,162.0127437
2/28/1998,0.3481,9.185714286,16.6,0.3481,5.006725085
3/31/1998,0.3481,11.18275862,18.08066502,0.3481,7.732645836
4/30/1998,0.23,12.95333333,19.70666667,0.787222222,21.28067263
5/31/1998,6.567741935,12.08064516,17.65645161,1.908129032,57.32920005
6/30/1998,4.206666667,10.91,16.55333333,10.79776667,343.9235534
7/31/1998,12.92258065,10.60322581,14.16612903,67.38274194,38592.50115
8/31/1998,13.2516129,10.49677419,14.22258065,138.0820645,31839.61303
9/30/1998,8.16,9.766666667,14.77,92.6075,22378.99616
10/31/1998,2.448387097,9.358064516,15.1,28.13577419,591.9424759
11/30/1998,0.016666667,7.343333333,14.73833333,8.814533333,156.69335
12/31/1998,0,6.596774194,14.57903226,8.698193548,126.2510088
1/31/1999,1.112903226,7.996666667,15.14833333,6.786677419,98.05945328
2/28/1999,0,9.688461538,17.33461538,1.719285714,24.72850018
3/31/1999,0,9.33,17.12951613,0.745903226,16.56939234
4/30/1999,0.403333333,11.32758621,18.3237931,0.558733333,15.10402122
5/31/1999,1.329032258,10.79354839,17.71129032,0.74183871,22.28833538
6/30/1999,6.046666667,10.28,16.855,4.998666667,159.2143315
7/31/1999,10.81368197,9.996774194,13.7533871,71.48132258,40939.90456
8/31/1999,11.1516129,10.1,14.16290323,97.53654839,22490.43689
9/30/1999,8.16,9.276666667,14.525,52.78983333,12756.8877
10/31/1999,8.083870968,9.261290323,14.30645161,59.75116129,1257.091776
11/30/1999,0.373333333,7.013333333,14.25666667,13.0054,231.1931462
12/31/1999,0.629032258,7.65483871,14.89193548,9.322,135.3053249
1/31/2000,0,7.835714286,15.30304233,7.594413631,109.7302852
2/29/2000,0.3481,8.986206897,16.67413793,0.3481,5.006725085
3/31/2000,0.203225806,10.23870968,17.89193548,1.629416667,36.1956392
4/30/2000,3.943333333,10.06333333,16.08333333,2.656333333,71.80762748
5/31/2000,1.970967742,10.70967742,17.18709677,1.873774194,56.2970186
